id,Datum,Umsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,ist_feiertag,feiertag_vortag,feiertag_folgetag,Jahr,Wettercode_fehlt,Warengruppe_Brot,Warengruppe_Brötchen,Warengruppe_Croissant,Warengruppe_Konditorei,Warengruppe_Kuchen,Warengruppe_Saisonbrot,Wochentag_Monday,Wochentag_Saturday,Wochentag_Sunday,Wochentag_Thursday,Wochentag_Tuesday,Wochentag_Wednesday,Monat_2,Monat_3,Monat_4,Monat_5,Monat_6,Monat_7,Monat_8,Monat_9,Monat_10,Monat_11,Monat_12,Jahreszeit_Herbst,Jahreszeit_Sommer,Jahreszeit_Winter,Feiertag_Heiligabend,Feiertag_Kein_Feiertag,Feiertag_Ostern,Feiertag_Pfingsten,Feiertag_Pfingstmontag,Feiertag_Silvester,Feiertag_Tag der Arbeit
1602211,2016-02-21,59.20854790302085,0,7.0,6.875,12.0,61.0,0,0,0,2016,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602212,2016-02-21,494.2585755048633,0,7.0,6.875,12.0,61.0,0,0,0,2016,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602215,2016-02-21,429.951884660272,0,7.0,6.875,12.0,61.0,0,0,0,2016,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602214,2016-02-21,320.052214571435,0,7.0,6.875,12.0,61.0,0,0,0,2016,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602223,2016-02-22,72.3768680167102,0,6.0,5.875,15.0,61.0,0,0,0,2016,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602225,2016-02-22,163.428117167892,0,6.0,5.875,15.0,61.0,0,0,0,2016,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602224,2016-02-22,71.5677280034024,0,6.0,5.875,15.0,61.0,0,0,0,2016,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602222,2016-02-22,236.927035507922,0,6.0,5.875,15.0,61.0,0,0,0,2016,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602221,2016-02-22,64.1054034695987,0,6.0,5.875,15.0,61.0,0,0,0,2016,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602232,2016-02-23,260.990205479987,0,4.0,6.125,17.0,61.0,0,0,0,2016,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602234,2016-02-23,134.376094213944,0,4.0,6.125,17.0,61.0,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602235,2016-02-23,161.605017964107,0,4.0,6.125,17.0,61.0,0,0,0,2016,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602231,2016-02-23,70.6172908787781,0,4.0,6.125,17.0,61.0,0,0,0,2016,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602233,2016-02-23,107.661963735703,0,4.0,6.125,17.0,61.0,0,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602244,2016-02-24,64.0301172684115,0,3.0,4.0,15.0,61.0,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602243,2016-02-24,83.7317916112599,0,3.0,4.0,15.0,61.0,0,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602242,2016-02-24,242.649924353059,0,3.0,4.0,15.0,61.0,0,0,0,2016,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602245,2016-02-24,210.768634223775,0,3.0,4.0,15.0,61.0,0,0,0,2016,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602241,2016-02-24,85.7581547356481,0,3.0,4.0,15.0,61.0,0,0,0,2016,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602255,2016-02-25,195.261407386158,0,6.0,3.5,10.0,53.0,0,0,0,2016,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602252,2016-02-25,237.155536345003,0,6.0,3.5,10.0,53.0,0,0,0,2016,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602254,2016-02-25,60.216970582095,0,6.0,3.5,10.0,53.0,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602251,2016-02-25,115.0558696768,0,6.0,3.5,10.0,53.0,0,0,0,2016,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602253,2016-02-25,59.20854790302085,0,6.0,3.5,10.0,53.0,0,0,0,2016,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602263,2016-02-26,89.2970054722185,0,6.0,3.625,8.0,99.0,0,0,0,2016,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602264,2016-02-26,59.20854790302085,0,6.0,3.625,8.0,99.0,0,0,0,2016,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602261,2016-02-26,73.6223080391586,0,6.0,3.625,8.0,99.0,0,0,0,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602265,2016-02-26,187.611048238849,0,6.0,3.625,8.0,99.0,0,0,0,2016,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602262,2016-02-26,254.772713211861,0,6.0,3.625,8.0,99.0,0,0,0,2016,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602271,2016-02-27,77.3392765156887,0,4.0,1.5,5.0,45.0,0,0,0,2016,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602273,2016-02-27,112.734042896824,0,4.0,1.5,5.0,45.0,0,0,0,2016,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602274,2016-02-27,85.3879693916251,0,4.0,1.5,5.0,45.0,0,0,0,2016,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602275,2016-02-27,256.025961748608,0,4.0,1.5,5.0,45.0,0,0,0,2016,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602272,2016-02-27,344.439727506896,0,4.0,1.5,5.0,45.0,0,0,0,2016,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602282,2016-02-28,475.067504097736,0,1.0,3.5,6.0,0.0,0,0,0,2016,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602284,2016-02-28,155.879471819037,0,1.0,3.5,6.0,0.0,0,0,0,2016,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602283,2016-02-28,143.402789700727,0,1.0,3.5,6.0,0.0,0,0,0,2016,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602281,2016-02-28,67.9028508038449,0,1.0,3.5,6.0,0.0,0,0,0,2016,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602285,2016-02-28,265.881917043649,0,1.0,3.5,6.0,0.0,0,0,0,2016,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602295,2016-02-29,191.665015079148,0,7.0,2.125,10.0,0.0,0,0,0,2016,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602291,2016-02-29,100.734692257053,0,7.0,2.125,10.0,0.0,0,0,0,2016,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602293,2016-02-29,85.4670939199535,0,7.0,2.125,10.0,0.0,0,0,0,2016,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602292,2016-02-29,213.574073422175,0,7.0,2.125,10.0,0.0,0,0,0,2016,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1602294,2016-02-29,59.20854790302085,0,7.0,2.125,10.0,0.0,0,0,0,2016,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1603013,2016-03-01,71.0119127390675,0,5.0,2.25,8.0,99.0,0,0,0,2016,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603011,2016-03-01,94.4073594599461,0,5.0,2.25,8.0,99.0,0,0,0,2016,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603015,2016-03-01,180.928311589106,0,5.0,2.25,8.0,99.0,0,0,0,2016,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603014,2016-03-01,93.4974094031413,0,5.0,2.25,8.0,99.0,0,0,0,2016,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603012,2016-03-01,227.734771550322,0,5.0,2.25,8.0,99.0,0,0,0,2016,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603021,2016-03-02,76.3795550110334,0,7.0,5.0,16.0,63.0,0,0,0,2016,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603024,2016-03-02,74.8849594920968,0,7.0,5.0,16.0,63.0,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603022,2016-03-02,222.095648232034,0,7.0,5.0,16.0,63.0,0,0,0,2016,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603025,2016-03-02,164.355534894709,0,7.0,5.0,16.0,63.0,0,0,0,2016,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603023,2016-03-02,93.7217542076897,0,7.0,5.0,16.0,63.0,0,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603032,2016-03-03,229.046716982771,0,7.0,4.75,5.0,21.0,0,0,0,2016,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603034,2016-03-03,59.20854790302085,0,7.0,4.75,5.0,21.0,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603035,2016-03-03,154.985702571168,0,7.0,4.75,5.0,21.0,0,0,0,2016,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603033,2016-03-03,88.9616745803378,0,7.0,4.75,5.0,21.0,0,0,0,2016,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603031,2016-03-03,116.797066860726,0,7.0,4.75,5.0,21.0,0,0,0,2016,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603042,2016-03-04,219.883104831763,0,2.0,3.875,9.0,10.0,0,0,0,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603044,2016-03-04,59.20854790302085,0,2.0,3.875,9.0,10.0,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603045,2016-03-04,189.909787668708,0,2.0,3.875,9.0,10.0,0,0,0,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603041,2016-03-04,100.459635238409,0,2.0,3.875,9.0,10.0,0,0,0,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603043,2016-03-04,98.7464106170893,0,2.0,3.875,9.0,10.0,0,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603053,2016-03-05,105.454582350578,0,8.0,3.25,5.0,61.0,0,0,0,2016,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603051,2016-03-05,126.558308460523,0,8.0,3.25,5.0,61.0,0,0,0,2016,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603054,2016-03-05,87.0021007839086,0,8.0,3.25,5.0,61.0,0,0,0,2016,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603052,2016-03-05,307.355804230078,0,8.0,3.25,5.0,61.0,0,0,0,2016,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603055,2016-03-05,183.665499323068,0,8.0,3.25,5.0,61.0,0,0,0,2016,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603061,2016-03-06,63.6973176810197,0,7.0,4.5,11.0,10.0,0,0,0,2016,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603062,2016-03-06,424.997870111198,0,7.0,4.5,11.0,10.0,0,0,0,2016,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603063,2016-03-06,125.253628707352,0,7.0,4.5,11.0,10.0,0,0,0,2016,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603065,2016-03-06,237.73551437776,0,7.0,4.5,11.0,10.0,0,0,0,2016,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603064,2016-03-06,89.9769028362655,0,7.0,4.5,11.0,10.0,0,0,0,2016,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603073,2016-03-07,104.963466896837,0,6.0,4.75,10.0,20.0,0,0,0,2016,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603075,2016-03-07,223.487676344186,0,6.0,4.75,10.0,20.0,0,0,0,2016,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603072,2016-03-07,261.046920938025,0,6.0,4.75,10.0,20.0,0,0,0,2016,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603071,2016-03-07,100.739810297883,0,6.0,4.75,10.0,20.0,0,0,0,2016,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603074,2016-03-07,59.3154655481707,0,6.0,4.75,10.0,20.0,0,0,0,2016,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603084,2016-03-08,86.237361671157,0,6.0,5.0,10.0,61.0,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603081,2016-03-08,121.47081943624,0,6.0,5.0,10.0,61.0,0,0,0,2016,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603085,2016-03-08,254.230927805738,0,6.0,5.0,10.0,61.0,0,0,0,2016,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603083,2016-03-08,73.2317211493194,0,6.0,5.0,10.0,61.0,0,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603082,2016-03-08,266.517131416557,0,6.0,5.0,10.0,61.0,0,0,0,2016,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603091,2016-03-09,134.50464200454,0,0.0,6.75,9.0,5.0,0,0,0,2016,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603092,2016-03-09,271.328765064048,0,0.0,6.75,9.0,5.0,0,0,0,2016,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603093,2016-03-09,112.702195949417,0,0.0,6.75,9.0,5.0,0,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603095,2016-03-09,259.677695472758,0,0.0,6.75,9.0,5.0,0,0,0,2016,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603101,2016-03-10,144.670919387674,0,8.0,4.375,11.0,10.0,0,0,0,2016,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603104,2016-03-10,59.7788825664352,0,8.0,4.375,11.0,10.0,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603105,2016-03-10,229.760403843279,0,8.0,4.375,11.0,10.0,0,0,0,2016,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603103,2016-03-10,60.8341417156009,0,8.0,4.375,11.0,10.0,0,0,0,2016,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603102,2016-03-10,293.908820913272,0,8.0,4.375,11.0,10.0,0,0,0,2016,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603113,2016-03-11,91.4520450012182,0,8.0,3.5,11.0,99.0,0,0,0,2016,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603112,2016-03-11,254.5335408235,0,8.0,3.5,11.0,99.0,0,0,0,2016,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603115,2016-03-11,240.691258075457,0,8.0,3.5,11.0,99.0,0,0,0,2016,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603114,2016-03-11,84.0911815561759,0,8.0,3.5,11.0,99.0,0,0,0,2016,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603111,2016-03-11,147.967084273896,0,8.0,3.5,11.0,99.0,0,0,0,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603121,2016-03-12,156.983737754714,0,8.0,2.75,7.0,0.0,0,0,0,2016,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603122,2016-03-12,369.210704930203,0,8.0,2.75,7.0,0.0,0,0,0,2016,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603124,2016-03-12,64.8612566543002,0,8.0,2.75,7.0,0.0,0,0,0,2016,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603123,2016-03-12,123.879594747325,0,8.0,2.75,7.0,0.0,0,0,0,2016,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603125,2016-03-12,257.066009798004,0,8.0,2.75,7.0,0.0,0,0,0,2016,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603131,2016-03-13,85.1258324563042,0,8.0,0.875,8.0,10.0,0,0,0,2016,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603135,2016-03-13,358.149041587833,0,8.0,0.875,8.0,10.0,0,0,0,2016,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603133,2016-03-13,141.827571462778,0,8.0,0.875,8.0,10.0,0,0,0,2016,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603134,2016-03-13,122.358145037394,0,8.0,0.875,8.0,10.0,0,0,0,2016,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603132,2016-03-13,457.374192354555,0,8.0,0.875,8.0,10.0,0,0,0,2016,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603142,2016-03-14,248.430200784947,0,8.0,5.0,8.0,10.0,0,0,0,2016,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603145,2016-03-14,216.472813308732,0,8.0,5.0,8.0,10.0,0,0,0,2016,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603144,2016-03-14,65.7551183672035,0,8.0,5.0,8.0,10.0,0,0,0,2016,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603143,2016-03-14,106.168003108515,0,8.0,5.0,8.0,10.0,0,0,0,2016,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603141,2016-03-14,82.3443055655689,0,8.0,5.0,8.0,10.0,0,0,0,2016,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603153,2016-03-15,85.1205684450089,0,5.0,5.75,12.0,61.0,0,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603154,2016-03-15,78.5327059559345,0,5.0,5.75,12.0,61.0,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603151,2016-03-15,135.410674142097,0,5.0,5.75,12.0,61.0,0,0,0,2016,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603155,2016-03-15,277.612340356285,0,5.0,5.75,12.0,61.0,0,0,0,2016,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603152,2016-03-15,274.617100464435,0,5.0,5.75,12.0,61.0,0,0,0,2016,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603161,2016-03-16,149.729711282462,0,1.0,6.375,11.0,0.0,0,0,0,2016,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
